Area_SqFt,Bedrooms,Full_Bathrooms,Half_Bathrooms,Location,Year_Built,Garage_Area,Basement_Area,Luxury_Score,Price
2769,3,1,1,Premium,2000.0,720.0468407022845,966.51525719951,51.0,1523852.0648207706
1864,3,2,1,Standard,2017.0,260.201331207469,647.5343111314788,,692631.1215509836
2454,3,2,1,Suburbs,1966.0,0.0,802.3830604239902,8.0,522016.8814553458
2150,3,1,1,Suburbs,1985.0,566.8490236585394,0.0,22.0,558995.6240879631
2976,3,1,1,Suburbs,1981.0,309.2404463917044,982.7244714598899,49.0,699165.8842664299
2340,5,3,0,Rural,1996.0,150.0,1035.94525459693,55.0,516540.2676617836
2595,1,1,2,Downtown,2017.0,383.6025614145939,1427.5781959603523,88.0,1249876.880223144
2396,3,2,2,Suburbs,2016.0,506.04631967058987,1083.3840928204716,82.0,796215.7377337478
3080,2,1,2,Premium,1966.0,567.9349175471639,1347.8089795875674,62.0,1676362.901113703
1871,3,2,2,Standard,1969.0,510.2447223627977,586.8009661770255,60.0,706465.9122373753
2900,3,2,0,Standard,2007.0,279.4987037064287,0.0,39.0,772863.1622141913
2509,2,2,1,Rural,1996.0,532.8205874410144,1347.5969060658808,45.0,482249.53125383303
2479,3,1,0,Rural,2013.0,150.0,1010.485444870706,39.0,411424.3538426778
2137,4,3,1,Suburbs,1990.0,0.0,905.1570491350999,65.0,746807.1611098904
886,2,2,0,Standard,1980.0,455.3236618372992,200.0,16.0,379809.6617162314
1984,3,1,1,Downtown,1982.0,488.7011981759058,842.2679130528325,73.0,1111021.9896032368
1501,4,2,0,Suburbs,1990.0,566.0967504011162,625.7193890940378,56.0,561882.3791590098
2076,1,1,0,Standard,1997.0,0.0,740.9557741072301,69.0,677113.2765480904
1485,3,2,0,Premium,2003.0,555.9643434407172,0.0,91.0,1288122.3755108034
1644,3,1,1,Suburbs,1982.0,668.46861554626,0.0,53.0,513372.7328769551
2904,3,2,1,Rural,2006.0,591.9421178766622,1346.4593864616227,73.0,645250.122098371
2176,1,1,1,Standard,1967.0,341.6297356035154,999.7228603977869,81.0,711032.9804017232
1891,2,2,2,Standard,1967.0,519.6348434028931,745.5151399257389,73.0,799376.5390434591
2207,3,1,1,Rural,2009.0,454.6255094713616,0.0,47.0,374590.2598822821
1707,2,2,1,Standard,2010.0,150.0,742.2705085655107,3.0,610308.1933025635
1642,3,2,2,Suburbs,2008.0,438.448697945328,416.8758096718641,1.0,512140.865063765
2157,3,2,0,Downtown,2025.0,0.0,616.9610095242937,16.0,910049.8068901005
1632,4,2,2,Standard,2010.0,516.3648077924088,626.8992572745326,22.0,752771.0207768218
2057,3,2,0,Rural,1993.0,304.77959747989206,1144.8969470646407,42.0,488389.1865116276
1706,4,3,1,Suburbs,1970.0,0.0,644.8781710711442,84.0,728590.4001031471
3094,4,3,0,Standard,1975.0,403.69710673158147,1194.7425385273336,64.0,1081171.3181979721
2159,2,2,0,Suburbs,,0.0,0.0,57.0,549146.1760778034
2720,1,1,1,Downtown,2004.0,206.0550981394708,821.9799234400241,,1096927.2523464405
2524,2,2,1,Suburbs,2000.0,696.7976931322755,743.4862300959703,3.0,613512.1526519401
1083,2,2,0,Rural,2007.0,442.5517674548279,753.1140244141179,84.0,385302.6858866477
2492,2,2,0,Suburbs,2022.0,215.27506341676008,0.0,17.0,587616.74341605
1501,3,1,1,Suburbs,1973.0,314.64079137301394,452.4741903062824,96.0,605727.3562187277
1970,4,3,0,Premium,2024.0,532.1520020747803,0.0,63.0,1596185.446548007
1939,1,1,2,Rural,1993.0,319.96819939239197,331.9528939375167,81.0,426935.33076940896
2644,4,3,1,Suburbs,2012.0,168.57667764441814,1111.3071860489151,15.0,746893.9171994486
2486,2,2,1,Standard,2019.0,560.4537522609412,1080.402676004717,31.0,801678.6454910157
1283,3,1,1,Premium,2001.0,388.40657497759264,0.0,,782029.620173056
1502,3,2,1,Suburbs,1985.0,192.01599118285026,0.0,68.0,510048.69763957517
1506,3,2,0,Downtown,1998.0,599.5677507343476,774.6836719752514,70.0,1010337.5069436926
2066,3,1,0,Rural,1964.0,307.691903535623,1027.4822030964863,,458556.05633522314
1991,4,3,2,Downtown,2005.0,,810.8101700373312,80.0,1286170.5546460988
2951,2,2,1,Standard,1992.0,622.678114877305,1078.512211155954,39.0,895748.2017012901
1544,3,2,0,Standard,1970.0,486.2039490561399,0.0,60.0,634336.6257962678
2137,4,3,1,Suburbs,1991.0,374.8552711767454,1027.5684187277564,50.0,739727.0169013251
2586,3,2,0,Standard,1974.0,170.02381069564981,1097.1870144620332,,822945.9375668435
2396,3,2,2,Rural,1968.0,388.69716381106645,915.918515236359,53.0,423082.48818274465
1814,2,2,0,Rural,1982.0,703.3318844458129,565.6404124559383,31.0,303517.5517969096
2962,2,2,1,Standard,1983.0,436.389390573019,1363.4008736399423,45.0,957710.5647388614
4012,2,1,0,Standard,1964.0,324.4103980057991,1839.3442359646226,92.0,1120901.989811025
1663,3,2,0,Standard,1961.0,629.5258082830782,0.0,33.0,558824.4228862311
1779,2,2,0,Suburbs,1977.0,0.0,772.9385399226828,6.0,404972.92118700506
2890,2,2,0,Standard,2021.0,284.7708647491777,670.9034202894627,13.0,729928.2696888485
3251,1,1,1,Downtown,1989.0,,1263.9182598528164,56.0,1149577.9686076455
2233,2,2,1,Suburbs,1979.0,,0.0,48.0,529949.6431135687
2190,3,1,0,Rural,1987.0,253.9049433626349,0.0,23.0,261678.99197360416
1910,3,2,1,Standard,1989.0,182.72035869494496,783.8856916458068,45.0,751369.3039468452
1844,4,3,0,Rural,1992.0,150.0,910.6749941193129,39.0,469390.3399730014
2262,3,2,0,Downtown,,451.1306187019421,908.1839598333501,57.0,1019776.8639470635
3042,3,2,0,Standard,1974.0,0.0,1144.9441930092569,14.0,748925.1317888545
1399,4,3,0,Standard,1968.0,347.3570886792868,614.2639289023855,29.0,597965.605826109
3747,3,1,1,Premium,1963.0,238.1257274643262,1793.5758581013492,17.0,1584533.0690190245
2637,2,2,1,Standard,2015.0,512.6916557713915,1134.0555079773744,55.0,874861.068907351
2695,2,2,1,Standard,1974.0,484.2566541877665,810.9706776678283,84.0,3346677.813698822
2200,2,2,0,Standard,2014.0,457.28825050045145,1479.746821100493,23.0,835691.2575051349
2023,2,2,1,Suburbs,1995.0,342.1100310226654,0.0,33.0,516808.4317369427
1615,1,1,0,Suburbs,2006.0,347.0948807494589,951.8661307383404,76.0,590970.9399342164
656,4,3,2,Suburbs,2000.0,584.2172940671393,396.125951626518,7.0,460661.5702601453
2160,3,1,2,Rural,2010.0,0.0,636.3475730083802,73.0,471286.0311272432
1714,1,1,0,Suburbs,1970.0,0.0,615.1094592924285,1.0,290772.8186068497
1443,3,2,0,Suburbs,1974.0,246.08978758882634,587.478393794968,37.0,500583.1247990117
2421,3,2,0,Rural,2023.0,0.0,1011.7403982219082,98.0,614127.107693099
1798,5,3,0,Rural,1999.0,360.93541202573306,343.42861725137016,90.0,517470.1455873787
939,2,2,0,Suburbs,1960.0,442.9417334622826,0.0,26.0,338749.8271254075
3337,3,2,1,Suburbs,1984.0,246.03488340461723,1319.9886926711854,56.0,814783.6100487954
2577,2,2,0,Premium,1985.0,432.0394861846474,878.3789613224654,88.0,1609655.8646469517
2482,2,2,0,Suburbs,1969.0,614.7624226361618,1100.6188208510205,60.0,634266.8338746309
2605,2,2,1,Standard,1994.0,596.7403044585883,0.0,70.0,914296.9560868749
1185,4,3,1,Standard,1984.0,451.37964845943895,521.4469751262034,92.0,766436.1611678342
1691,3,2,1,Suburbs,,288.7090819365286,0.0,52.0,543084.1517040398
2293,2,2,0,Premium,1985.0,505.56938256262276,1106.5874363910416,34.0,1299083.2607929169
2226,3,1,0,Downtown,2023.0,335.73674049999465,876.5332583701397,73.0,1106387.6550042985
1558,2,2,1,Premium,1981.0,435.78362973127065,0.0,58.0,1072299.8977919228
3054,3,2,2,Suburbs,2009.0,249.82936631722757,1501.729337371481,81.0,919949.6862468551
2202,3,2,1,Rural,1972.0,304.11757888199173,892.4327797944527,55.0,469714.81657480524
2468,2,1,0,Premium,2002.0,212.1383223271683,944.3343867710173,89.0,1440329.7351920865
1542,2,1,0,Suburbs,2004.0,623.5215393825215,0.0,94.0,568571.904445572
2964,5,3,2,Suburbs,1995.0,0.0,700.8505363444046,44.0,837261.7456383846
2395,5,3,1,Rural,2002.0,437.8347219878947,1131.8794350157582,35.0,601379.2168019441
823,4,3,1,Suburbs,1999.0,581.0455486948374,200.0,28.0,476472.0320852373
2351,5,2,1,Downtown,2018.0,357.78098801675566,1072.78791681416,14.0,1143425.1384635663
1650,2,1,0,Standard,2008.0,601.7439499261224,832.7259821157809,92.0,790994.6555065706
2416,3,2,0,Standard,2014.0,408.3609659989552,753.396490157072,27.0,780489.6752905336
2502,3,2,0,Rural,1979.0,731.6864425423842,842.5545646706032,36.0,522055.74742651
2898,2,2,1,Suburbs,1994.0,350.32536012162683,1254.0782130312114,8.0,597390.4517915066
1494,3,1,0,Standard,2002.0,327.0795299726751,0.0,45.0,475095.79361835733
2570,3,2,1,Suburbs,1968.0,417.34311856321506,761.2066738024217,39.0,686926.3429033404
1868,2,2,1,Rural,1974.0,714.8874278882636,747.7646399066194,58.0,383945.80229890393
2170,5,3,1,Rural,1992.0,422.0978288547093,0.0,40.0,490484.09401832824
1449,2,2,0,Standard,1989.0,539.3784342321567,0.0,42.0,585693.0080360402
2306,5,3,1,Standard,2007.0,0.0,0.0,49.0,853389.4633648276
1937,3,2,0,Rural,1969.0,428.5465188095585,731.9884458735966,,385637.9945807283
3753,4,4,2,Standard,1962.0,408.1503489198089,1809.990120952229,16.0,1092872.6669617582
1855,4,3,1,Standard,1971.0,227.8506058078377,1153.0385485181428,20.0,715307.8981590472
1328,3,2,2,Suburbs,1992.0,0.0,0.0,93.0,624287.7294180349
2257,3,2,1,Standard,1960.0,0.0,0.0,4.0,546117.8404866647
1929,5,3,0,Suburbs,1994.0,0.0,0.0,92.0,746179.1130476585
3079,2,2,2,Downtown,2001.0,454.5760651438919,1108.7169039477576,91.0,1424193.0454284872
2784,4,2,0,Standard,2001.0,0.0,1241.3169332117102,91.0,1052572.7923112437
2306,2,2,1,Downtown,1992.0,378.84764222654616,1117.2798710602642,44.0,1054162.0661506027
2894,2,2,0,Premium,1971.0,346.00357396286483,0.0,1.0,1062272.5235549991
1597,4,3,0,Standard,1998.0,0.0,658.5024442159383,33.0,715448.4028088975
2559,3,2,2,Suburbs,1996.0,324.68382627554536,928.0800097252697,75.0,760578.0373961133
2405,3,2,0,Suburbs,1973.0,531.7308348154968,0.0,2.0,462665.17822085565
3924,3,1,0,Downtown,1961.0,341.8424700262649,1705.9962338645296,25.0,4356730.960887225
2384,3,2,0,Rural,1996.0,483.51939202416713,0.0,34.0,393105.0869308377
3347,5,3,0,Suburbs,2002.0,549.1777174042716,1205.030741426245,11.0,870626.3094907973
3284,2,2,1,Suburbs,,0.0,1158.1979539590193,7.0,698552.7750211192
2799,1,1,0,Standard,2025.0,476.9571801115376,937.2120106376673,37.0,848349.9042908306
1712,3,2,1,Suburbs,1978.0,500.6308291752897,723.0015268590936,46.0,613576.564027918
2494,4,3,1,Suburbs,1973.0,484.9698226164302,1315.353044645964,1.0,694469.3493784249
2051,2,2,0,Suburbs,1971.0,281.9758553897444,0.0,5.0,401479.5773350967
2916,4,3,0,Suburbs,2001.0,520.1692875867931,1148.115927606176,87.0,921971.2205908503
2668,2,2,0,Downtown,2025.0,250.60043395579146,0.0,20.0,956972.0221642661
3435,4,3,1,Suburbs,1963.0,389.9325418697333,0.0,35.0,696923.9551104002
1584,2,2,1,Downtown,1966.0,168.84503963493057,481.46365202281964,52.0,775924.281909286
3347,2,2,2,Premium,1974.0,663.7408236812917,1196.2163179514268,44.0,1719382.2465162622
2452,2,2,0,Standard,1988.0,399.0094134274953,1151.8003269420446,16.0,715378.1060492222
1366,3,2,0,Standard,1987.0,408.3219878148071,496.78059007363794,98.0,724148.6400283404
1637,3,2,1,Standard,2004.0,480.8444608983583,677.8871814802625,66.0,752430.8021442221
2590,4,3,1,Standard,2011.0,0.0,0.0,12.0,753132.2150447983
3161,3,1,1,Rural,2010.0,566.1248860177234,1122.1883286799016,40.0,567700.2489855814
3968,4,4,0,Standard,1981.0,417.2538349514211,1722.0809602113898,45.0,1135942.7041250805
2049,2,2,0,Premium,2018.0,473.7669834401036,733.637615433724,70.0,1418887.4050473738
2626,1,1,1,Rural,1984.0,328.19554284880815,0.0,85.0,433886.9659630014
1489,3,2,0,Suburbs,1974.0,0.0,674.8763445018675,63.0,542281.0910795007
2493,2,2,1,Suburbs,1979.0,427.9242933372601,1067.7499217251027,,833335.0822265442
3120,5,2,0,Downtown,2013.0,203.97679882582773,1069.9610853555314,71.0,1450741.25235594
1806,4,3,0,Rural,2022.0,473.96296030719066,905.1779483051907,83.0,548885.2562255336
3173,2,2,0,Suburbs,1974.0,217.3492933590274,1024.2051985940384,73.0,774157.4808067146
2559,5,3,1,Standard,2021.0,397.1270364397988,1251.2194188220897,69.0,1107643.4563787659
1960,3,1,0,Suburbs,1995.0,216.85741435016942,643.6545306808225,83.0,646336.1369385748
2356,2,2,1,Premium,2013.0,588.2839369951872,705.2807984451083,26.0,1314638.394786635
2643,3,2,0,Rural,2017.0,0.0,0.0,49.0,490363.58403305215
1796,3,1,1,Suburbs,1965.0,304.71079231620865,563.8192672515598,51.0,569401.7737445147
2129,2,2,1,Suburbs,2017.0,522.4937114893344,963.4392868156681,29.0,614914.9237307154
2363,2,1,1,Standard,1982.0,531.7320997232492,0.0,26.0,624285.0739980986
2641,3,1,2,Suburbs,2024.0,180.9571140911782,0.0,17.0,587640.6647368076
2644,4,4,0,Suburbs,,319.72535992485433,1310.2728169901839,80.0,888756.9531268913
2349,3,2,1,Suburbs,2021.0,535.4751387992164,0.0,88.0,798846.1998946511
1811,4,3,0,Standard,2010.0,614.7833595661771,200.0,42.0,756955.4193657713
729,3,2,1,Premium,2022.0,441.2396171605131,200.0,42.0,959733.4973069614
1739,3,2,0,Rural,1967.0,406.2507133209034,527.5496470762672,22.0,352479.3320783392
1529,5,4,1,Rural,2004.0,0.0,540.9080459427432,6.0,443049.4658607946
714,2,2,0,Standard,2005.0,0.0,200.0,92.0,568013.2807589807
2155,3,1,2,Standard,1974.0,247.37634056678823,0.0,4.0,578954.2377872393
1403,3,2,1,Rural,2005.0,335.3230419475641,553.2358847769801,43.0,346411.5620608602
741,4,3,2,Downtown,2005.0,319.88175375806566,200.0,48.0,881817.4301160831
3195,4,4,1,Suburbs,2004.0,0.0,0.0,18.0,799670.2207714668
2544,2,2,0,Downtown,1971.0,688.7268242685282,1119.0599971259503,81.0,1178977.8952339103
1074,4,3,1,Standard,2005.0,150.0,0.0,59.0,680922.2859429935
3139,4,2,0,Premium,2013.0,309.16455170448523,1488.3742091088625,78.0,1890022.0060890159
1427,3,1,0,Suburbs,2024.0,420.90268118483925,366.9146532448815,39.0,524890.3232243279
2443,2,2,1,Suburbs,1984.0,241.23242658684433,1061.9106792070943,78.0,666968.0056260135
1777,3,2,1,Suburbs,2025.0,412.023964073133,936.2955717463858,36.0,679882.6802188678
1472,2,2,0,Suburbs,1977.0,570.8048420041972,475.1812896817949,13.0,462159.10877100995
3272,3,1,0,Downtown,2013.0,323.94576058134646,1146.8166286421638,15.0,1138389.1061250365
2946,3,2,2,Suburbs,1975.0,220.10763670538017,0.0,30.0,721572.2144663129
4034,3,2,0,Premium,1984.0,658.4064566081092,1574.1926279446345,44.0,1965882.4774920405
2668,2,2,2,Suburbs,2007.0,554.6564108173992,1244.2473227299956,74.0,124499.48856487409
2921,1,1,2,Rural,2014.0,409.4660682238036,1107.6623620646326,64.0,534954.4617687236
600,2,2,0,Suburbs,,150.0,367.31967550173334,82.0,427249.95931714535
1500,4,4,0,Rural,2007.0,385.03595870286,0.0,7.0,415749.1014535619
2110,2,1,0,Standard,1975.0,0.0,787.3956788922144,78.0,754672.67086116
1964,2,2,0,Premium,1965.0,0.0,0.0,67.0,1097823.022750864
1842,1,1,0,Standard,2018.0,0.0,543.2074321076409,92.0,663863.0768338777
992,3,2,0,Downtown,1970.0,465.39194858490055,0.0,74.0,716857.7362441084
1883,4,2,0,Suburbs,1977.0,,0.0,31.0,517390.452217251
2793,4,4,1,Standard,2024.0,306.29287497200875,1222.0070034689713,71.0,1152162.9406198172
1880,3,1,2,Standard,1991.0,538.8706962394089,1079.2362602114197,12.0,700801.858269696
1925,2,1,0,Suburbs,1976.0,522.6799637424455,735.559567084148,91.0,649437.3140540884
2351,4,3,0,Rural,1993.0,530.1369216259409,1056.395315391452,65.0,594840.335211623
1886,3,1,0,Suburbs,1991.0,536.5738197915543,831.0392302416816,35.0,596059.3221943717
2121,3,2,0,Premium,2004.0,0.0,789.2056992227604,58.0,1381856.3855608813
2168,3,1,1,Premium,2021.0,418.3832735426157,943.2354775210893,9.0,1305821.5949057273
2616,3,2,0,Standard,2015.0,340.3389573631702,995.619807451825,44.0,893639.3678849554
2635,3,2,0,Downtown,1965.0,574.181710361742,0.0,13.0,938777.6006531231
2047,1,1,1,Rural,1989.0,436.33663487344745,0.0,23.0,303064.7958111401
3325,3,2,0,Rural,2023.0,581.548577491233,1098.2689805354166,5.0,563345.4799423206
2190,5,4,1,Standard,1996.0,295.8245257922785,662.2546091587346,48.0,924975.0465979102
1606,2,1,0,Suburbs,1974.0,280.1651652860304,698.2475508550704,19.0,59139.60426412756
2537,3,2,0,Suburbs,1999.0,0.0,0.0,29.0,603147.088608361
2965,3,2,0,Rural,2001.0,529.3086385819818,0.0,74.0,534404.0155554959
3247,1,1,1,Standard,2001.0,336.22105700906735,1497.018575319608,26.0,866312.9672861693
2338,2,2,0,Standard,2013.0,0.0,785.9757974829929,37.0,696188.4568388341
2858,3,1,0,Premium,2015.0,364.93129486004244,0.0,,1362152.3424762264
1396,2,2,1,Standard,1995.0,303.51273531811495,723.6257267645904,30.0,576907.5156094825
2531,3,2,0,Standard,1994.0,693.7197422952663,0.0,90.0,965051.411929617
2103,5,3,0,Standard,2004.0,416.0779697173624,880.2859832053038,52.0,909408.7579622741
2794,3,2,1,Standard,,395.66477147532083,1082.555006673891,41.0,906264.5429590578
2608,3,1,1,Suburbs,1964.0,449.28021308709225,675.803367754971,83.0,2329631.455431225
3176,2,2,2,Downtown,1973.0,579.4391482460312,1290.5617708518746,97.0,1424508.356417933
1635,3,1,2,Premium,1977.0,485.25282228139645,200.0,74.0,1153601.0931827824
3789,3,2,0,Downtown,1966.0,353.95054642560945,1521.1999090389127,75.0,1471858.947733526
2345,3,2,0,Standard,1994.0,724.5212280550213,1175.9839432095334,90.0,998646.0032408435
1828,2,2,0,Downtown,1968.0,551.3143760699703,766.399450425479,37.0,832254.6688471196
1984,1,1,1,Downtown,1993.0,425.61983559007035,520.0256446109138,63.0,901833.8172440685
2191,3,2,1,Suburbs,1961.0,668.415806661606,1255.7165844972615,3.0,577017.1126139659
2856,5,4,1,Rural,1991.0,228.23981252761902,1358.991365808135,79.0,655666.2132235335
2628,1,1,0,Standard,1960.0,394.77815278630715,959.4466340667615,7.0,619250.8377176253
1873,2,1,0,Rural,2014.0,378.8289520834246,0.0,62.0,339376.2995341797
3304,2,1,1,Suburbs,2008.0,811.4669308695618,0.0,27.0,758525.7134929459
3380,3,2,2,Premium,2019.0,0.0,1674.945860601377,59.0,1877630.4495999059
600,1,1,1,Standard,1997.0,328.3890652603276,200.0,24.0,305426.7034721486
2780,1,1,1,Rural,1966.0,455.57530162421375,1162.079739455861,34.0,416024.70298469363
1452,2,2,1,Standard,2016.0,0.0,494.9072020944784,49.0,628030.5743553878
1813,1,1,0,Suburbs,1995.0,150.0,562.6379020876427,36.0,438319.3191577178
1764,2,2,1,Standard,1975.0,437.45882305803957,454.56037701683385,85.0,763432.0261553237
2582,3,2,0,Downtown,2001.0,410.31426262671744,0.0,1.0,906299.1855977742
2610,3,2,0,Rural,1978.0,419.8762145263272,0.0,69.0,457251.9710898702
600,4,3,0,Downtown,1962.0,508.17427331262326,270.68423910078377,20.0,601152.7234464552
2407,4,3,0,Suburbs,2013.0,371.5750635411806,1168.8633390947343,7.0,672213.3298829177
1573,3,2,1,Suburbs,1982.0,569.3359893815834,584.0944345356543,47.0,591047.2765805627
3492,1,1,1,Rural,1960.0,443.59997396695746,1773.9337570110613,58.0,576965.7834853973
1792,3,2,0,Downtown,1982.0,465.1565383042552,432.00393323580664,44.0,950641.64790425
3386,3,1,1,Premium,1975.0,640.8535161731265,1794.1674076522568,94.0,2058765.3100466619
3266,2,1,1,Rural,1962.0,519.0902681365765,1410.9742533828598,59.0,549713.8196659121
1293,4,3,0,Standard,1977.0,441.6218862006199,636.6925715762706,2.0,529178.2320555956
2584,2,2,1,Standard,1980.0,392.86041323222395,1208.197128268514,17.0,730506.7918474086
2523,3,1,0,Suburbs,2021.0,313.9366674393436,0.0,5.0,602642.9442742905
1506,3,2,0,Standard,2022.0,503.2162036606403,592.6245532960811,26.0,684356.9603817955
2748,3,2,1,Premium,1962.0,545.1284492363764,1284.3333895815722,70.0,1733890.615383814
3466,3,1,0,Rural,2017.0,302.3235559162337,1755.7206144162105,92.0,648180.6705314206
1104,2,2,0,Standard,1986.0,758.7810084185926,0.0,31.0,490856.2043470215
3036,4,3,1,Standard,2020.0,248.61952713439152,1178.440329498941,50.0,1090602.3689362796
1742,2,2,1,Standard,2005.0,354.93357867586724,0.0,79.0,686467.1705687793
1717,4,3,1,Suburbs,2011.0,508.05362475902626,200.0,55.0,2165081.5228174645
2018,5,4,0,Downtown,1966.0,365.02961011824226,717.0665694350753,57.0,1161359.9832518327
2752,2,2,0,Standard,2017.0,465.3123479096411,843.8822337164638,4.0,803246.6794051282
3329,3,1,1,Rural,2002.0,401.603996769472,0.0,30.0,75622.70880842753
1486,2,2,0,Premium,2008.0,189.14847884439973,611.5336676708354,41.0,1085434.1178423793
1669,2,2,0,Downtown,1994.0,0.0,969.5403638375292,9.0,700361.5159374346
1553,2,2,0,Standard,1980.0,150.0,468.2804258889172,28.0,469576.0452625166
1332,3,1,1,Suburbs,1968.0,653.5679004378759,694.2838364764857,88.0,587996.3131509228
2489,4,3,0,Standard,2009.0,,0.0,18.0,833265.6538223648
705,3,1,1,Suburbs,1993.0,469.51674071740933,0.0,62.0,414515.0011675334
2831,5,3,0,Standard,,404.7126210199826,1035.133224551396,24.0,935334.2051695802
2562,1,1,0,Premium,1967.0,173.7886180298485,979.4817762945542,84.0,1341651.58126923
1450,4,4,2,Standard,1997.0,313.02172278050074,0.0,46.0,758201.8099419007
2298,1,1,1,Suburbs,1989.0,486.4289125492633,1011.1252074431737,98.0,675258.4392410349
2897,3,1,2,Rural,1986.0,436.4832359878339,1053.8341757122048,39.0,460673.92900465074
1894,3,2,0,Rural,2022.0,453.097289900651,0.0,93.0,458900.1941489329
3273,4,3,0,Standard,1969.0,731.017408692265,0.0,5.0,884145.856112204
